id,text,label,red_flags,salary,request_payment,missing_company
063dcaad-bb35-4a9e-8869-c5299d5115e6,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
de2854e8-2522-4876-a5f7-6261b81490c8,Huge opportunity! Earn up to $127105 per year — entry level. no interview required,1,"[""no interview required"", ""missing_contact_email""]",,0,1
d628b7c5-2953-4cfd-b998-a9d424d97e0f,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],118872,0,0
1b5a8613-27f8-4489-bc54-4e465999bd4a,Huge opportunity! Earn up to $78131 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",62496,1,1
5e24e7e7-715f-43c7-8ab2-7c80898320f7,"apply via company career portal Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],144651,0,0
46a3f24b-83d5-469d-8688-73e9f63c6f27,Huge opportunity! Earn up to $85012 per year — entry level. guaranteed hire We require a small processing fee of $226 Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",,0,1
1454335b-631a-4abe-98c4-73812ea14050,"competitive salary Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],53525,0,0
42bc5eef-4dfa-4db6-9caf-688c1d6f7cb8,Huge opportunity! Earn up to $54903 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer.,1,"[""guaranteed hire"", ""missing_contact_email""]",125110,0,1
8998987c-f7b2-4f16-b60c-080227242588,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],90583,0,0
ccaa30ad-45ee-470b-adcf-03e63e542393,Huge opportunity! Earn up to $170033 per year — entry level. unrealistic salary Contact us immediately. Limited-time offer.,1,"[""unrealistic salary"", ""missing_contact_email""]",112711,0,1
d827093f-2d4b-435a-8f4f-5d7d9117f20a,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
7dbf22c7-f65c-49b5-86d5-401b65bfa220,Huge opportunity! Earn up to $139553 per year — entry level. unrealistic salary Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",,0,1
4eaa0087-032d-4081-af73-720daa280299,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],77768,0,0
f4892048-ef31-4e5b-9ab1-b38755df1c8c,Huge opportunity! Earn up to $186041 per year — entry level. no interview required We require a small processing fee of $134,1,"[""no interview required"", ""missing_contact_email""]",,0,1
b98b60e6-8a1f-440f-b042-f8fc25cd19f2,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],39117,0,0
b1492103-6290-4227-9952-da0a5516377b,Huge opportunity! Earn up to $159817 per year — entry level. visa sponsorship for a fee Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",92070,1,1
ec074620-5080-4c54-ba05-9fe2b743fcf7,"health insurance Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e8195a0d-59f5-4004-ab08-32935282953f,Huge opportunity! Earn up to $137925 per year — entry level. work from home and make Contact us immediately. Limited-time offer.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
0868ccca-989c-448b-9cb8-91b895d6cd40,"experience required Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],59362,0,0
64a830ac-3dcc-4c43-8ce8-7b7530bf48a4,Huge opportunity! Earn up to $108058 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer. We require a small processing fee of $127,1,"[""guaranteed hire"", ""missing_contact_email""]",101349,0,1
73c107b6-ad33-4508-a877-d2019658ea94,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
af28e639-721a-4fd2-8083-94ab838f0ae2,Huge opportunity! Earn up to $60133 per year — entry level. guaranteed hire We require a small processing fee of $272,1,"[""guaranteed hire"", ""missing_contact_email""]",,0,1
4c7dec1f-4b96-4ab9-8e0e-afea2dab84db,"competitive salary Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
402cc209-6f25-4d4a-a8ce-192f617c6474,Huge opportunity! Earn up to $125130 per year — entry level. act fast Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",,0,1
1b87c4cb-982c-43c3-aca4-da0c1627be81,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],159690,0,0
58253fd5-7d8c-4939-ac8b-fea19fc6ec87,Huge opportunity! Earn up to $64496 per year — entry level. pay for training Contact us immediately. Limited-time offer. We require a small processing fee of $212 Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
6174aff7-004a-4aa4-b057-694a7fa7d7a4,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
cb6ce1cc-adcc-40de-839c-24621df689f4,Huge opportunity! Earn up to $61637 per year — entry level. guaranteed hire We require a small processing fee of $194 Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",145918,0,1
792d9392-a5f2-4f31-bf62-8efdc9acfece,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],175955,0,0
a88d30b9-307b-424c-a575-f7f56e0295a9,Huge opportunity! Earn up to $167003 per year — entry level. no interview required Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",,0,1
72dab82d-bad1-4a1c-ad44-b0e1a8da9f45,"competitive salary Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
4cedcdcb-70ef-4b13-95d4-fda975b0e449,Huge opportunity! Earn up to $150205 per year — entry level. limited time offer,1,"[""limited time offer"", ""missing_contact_email""]",22238,0,1
18837389-03c1-4cc8-aab4-db962bddd483,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],122747,0,0
36e62eca-f880-4607-a8fa-8f44e4a39153,Huge opportunity! Earn up to $71536 per year — entry level. limited time offer Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",169474,0,1
a4169e01-0125-473d-8c52-41efaf2f87f7,"senior-level Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
80580364-bb54-463d-85a3-ab4950c16bac,Huge opportunity! Earn up to $195869 per year — entry level. only pay $ Contact us immediately. Limited-time offer. We require a small processing fee of $209 Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",,1,1
84cd97eb-f259-4871-81c6-2289bd87b7a7,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],56676,0,0
58a09e22-6496-4439-a77c-b1584029b4da,Huge opportunity! Earn up to $120293 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $278,1,"[""missing_contact_email""]",,0,1
ce84bc85-a97e-4997-b1fb-789f20a7665a,"competitive salary Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],177743,0,0
faef673c-3967-4b53-9ff4-c5ef67dfec69,Huge opportunity! Earn up to $169780 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer.,1,"[""guaranteed hire"", ""missing_contact_email""]",34778,0,1
30a9a4fb-06c5-47aa-b24a-2c4c390c489e,"company benefits Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
3c92e32a-3e76-4c8a-8c39-298c0bf81274,Huge opportunity! Earn up to $125592 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",95775,0,1
07b0a154-08e9-454d-8467-8548d49729fe,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
c51e4936-3bc6-49d5-b927-57e29e68877e,Huge opportunity! Earn up to $79720 per year — entry level. only pay $ Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",,1,1
30a79ee9-03b0-4dba-a73a-2bb87f8fc6d1,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
5640bba6-ca68-429d-9a09-5ba48c09aa2c,Huge opportunity! Earn up to $180460 per year — entry level. no interview required Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",76436,0,1
93113239-2328-457b-bcb9-5df039a6f684,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
8721a592-d1b1-4f38-a932-88fb60d26678,Huge opportunity! Earn up to $58131 per year — entry level. pay for training,1,"[""pay for training"", ""missing_contact_email""]",,1,1
affe04a2-6857-4eb2-9af3-a9c98da2bf0c,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],120396,0,0
1fb0efcb-cf1a-4c85-b3af-f0de4d2498d5,Huge opportunity! Earn up to $59630 per year — entry level. visa sponsorship for a fee We require a small processing fee of $120,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",103146,1,1
6b7a71ae-514b-4509-8126-2c7d1767714d,"apply via company career portal Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
042e88e6-bcbf-4338-a351-85d032547beb,Huge opportunity! Earn up to $116597 per year — entry level. act fast Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",,0,1
3ab1951a-b406-4320-85d4-8ce5d7d3b4fe,"experience required Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],78968,0,0
55fad75d-06cf-4b82-81a1-ecd87ee7196f,Huge opportunity! Earn up to $84840 per year — entry level. no interview required,1,"[""no interview required"", ""missing_contact_email""]",69172,0,1
7e138abf-2388-4930-a67b-ed01e894250e,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
4fa318c1-f5e9-4b1b-ab8b-89ca3e59a6ee,Huge opportunity! Earn up to $108053 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. We require a small processing fee of $99,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",153316,1,1
726481db-8b31-49ca-b58a-0c2f037b4f9e,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
aa35d298-24d8-4485-968a-8fc525aea40e,Huge opportunity! Earn up to $89341 per year — entry level. work from home and make We require a small processing fee of $237 Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
fc55018f-e8e8-4042-8471-0667bd271697,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],104331,0,0
b2d4c2fd-4783-435e-a748-4335735c59c7,Huge opportunity! Earn up to $164757 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""missing_contact_email""]",,0,1
1b593efd-b426-4d28-b7cc-c8c879a49562,"company benefits Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],120628,0,0
c6829bdb-7648-4524-9b2c-077af8710257,Huge opportunity! Earn up to $97177 per year — entry level. work from home and make Contact us immediately. Limited-time offer. We require a small processing fee of $134 Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
391b6da2-46f4-49e9-9623-b08829536ce0,"experience required Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
48d41df3-c4f7-42ea-96cb-c672296a4529,Huge opportunity! Earn up to $169255 per year — entry level. work from home and make Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""work from home and make"", ""missing_contact_email""]",,0,1
94b09eb1-f203-403b-8b4f-07a1d2fa112d,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
cfafb048-7ac8-4e19-91d1-e7e9f359996a,Huge opportunity! Earn up to $131492 per year — entry level. unrealistic salary Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",72214,0,1
6787bf5b-6dd2-41f6-af7d-43bb666d271c,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],150901,0,0
20ad3674-d761-47ce-8a39-ae4441fcdfe9,Huge opportunity! Earn up to $155330 per year — entry level. wire transfer We require a small processing fee of $133,1,"[""wire transfer"", ""missing_contact_email""]",47563,1,1
b6dd6171-c8c9-4fbf-aa40-db2a32436762,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],38068,0,0
2d04077b-77dc-4a1d-91e0-0bb4d511eabe,Huge opportunity! Earn up to $128438 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $253 Send your bank details and ID.,1,"[""missing_contact_email""]",,0,1
35494bbe-4e52-4e0a-858a-c5b2b4d2abe5,"health insurance Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],82222,0,0
17d09aab-65fb-475e-adb6-84c05e4b268f,Huge opportunity! Earn up to $91206 per year — entry level. visa sponsorship for a fee We require a small processing fee of $84 Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
819540fc-9c79-4d55-b571-1ce46a1f3549,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e0cb9833-088d-4ecc-af66-399bc73a25b0,Huge opportunity! Earn up to $128539 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer.,1,"[""missing_contact_email""]",77152,0,1
75a1e67d-4894-4915-b799-642a26e545be,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],185806,0,0
6beaed88-1feb-4bd9-99b4-582c96fde1f1,Huge opportunity! Earn up to $107491 per year — entry level. guaranteed hire We require a small processing fee of $144 Send your bank details and ID.,1,"[""guaranteed hire"", ""missing_contact_email""]",121287,0,1
fdc4c2d4-fe79-4cf7-a8d4-ff19d2bb5f4d,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],186934,0,0
c7c0f0a8-7e47-40a4-8869-b433ff481434,Huge opportunity! Earn up to $166871 per year — entry level. pay fee Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",,1,1
29e8428f-5f13-4f3b-823c-24d39c18cc7b,"experience required Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],194844,0,0
78f5c6cc-8f76-4ed4-b6dc-23a934b3bfdc,Huge opportunity! Earn up to $188230 per year — entry level. wire transfer Send your bank details and ID.,1,"[""wire transfer"", ""missing_contact_email""]",,1,1
2544e7cc-9959-44e4-b5ca-91e993c2f86b,"apply via company career portal Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],139076,0,0
2e9b69a7-8f98-4f39-84d8-b9ad2c475544,Huge opportunity! Earn up to $88046 per year — entry level. guaranteed hire Contact us immediately. Limited-time offer.,1,"[""guaranteed hire"", ""missing_contact_email""]",89684,0,1
e6eeac8d-1a6d-4e42-984a-769010e2fca0,"company benefits Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],64171,0,0
54a59565-4342-402f-99df-de278ede1663,Huge opportunity! Earn up to $125123 per year — entry level. send money Contact us immediately. Limited-time offer. We require a small processing fee of $100 Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",,0,1
335ccea7-fce2-4891-884b-b53741dd171d,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],60519,0,0
2bf3b270-a0d5-4ff0-8b3f-fe79ea91fdab,Huge opportunity! Earn up to $54722 per year — entry level. send money Contact us immediately. Limited-time offer.,1,"[""send money"", ""missing_contact_email""]",,0,1
8429c071-b1a3-4b5f-afd9-38531b0b7964,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
723fd5d0-d3bf-4282-b102-03f9ec8d0f49,Huge opportunity! Earn up to $109232 per year — entry level. no interview required Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",,0,1
34498845-7953-4b64-bbb9-68a19fb768fe,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e5b9960f-060e-40a1-bbdc-175310cb27fa,Huge opportunity! Earn up to $172500 per year — entry level. send money,1,"[""send money"", ""missing_contact_email""]",,0,1
a4c79760-c4d3-4aa0-b992-8af232b944a1,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],52671,0,0
e6ede963-5cfe-4b7d-888b-dd655401dda8,Huge opportunity! Earn up to $139762 per year — entry level. send money We require a small processing fee of $150 Send your bank details and ID.,1,"[""send money"", ""missing_contact_email""]",20466,0,1
3c1da9a8-082a-45ba-96df-b5c6ee2b377f,"apply via company career portal Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],106694,0,0
1dfd20c1-2fad-4f1f-bf2e-73fbba5fbc4e,Huge opportunity! Earn up to $146705 per year — entry level. visa sponsorship for a fee We require a small processing fee of $101,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",,1,1
06d9b5e8-866e-456b-84fb-94563f8b341c,"senior-level Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],40973,0,0
c8fd0401-038b-460c-ad3b-af73a0eb7fa6,Huge opportunity! Earn up to $81160 per year — entry level. no interview required Contact us immediately. Limited-time offer. We require a small processing fee of $58 Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",91395,0,1
c9ad7d90-c07b-40c9-8cf3-186295029b8d,"company benefits Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
5791043a-2889-4f55-8c2b-528977413b41,Huge opportunity! Earn up to $181198 per year — entry level. send money Contact us immediately. Limited-time offer.,1,"[""send money"", ""missing_contact_email""]",,0,1
decf3386-fcd6-400f-b1c4-f5060356f4ed,"health insurance Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
810db7ac-fc1e-4b75-9a58-1656ee8e18af,Huge opportunity! Earn up to $184908 per year — entry level. visa sponsorship for a fee Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""visa sponsorship for a fee"", ""missing_contact_email""]",71911,1,1
99b2779b-3a6a-4239-9a54-6734cb4f818f,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],59063,0,0
9adde7a8-db12-4764-a342-ac6129ccd476,Huge opportunity! Earn up to $171855 per year — entry level. limited time offer,1,"[""limited time offer"", ""missing_contact_email""]",135153,0,1
9a38cc93-4cdc-4e59-be9a-dc80e91ab53f,"job code Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],167996,0,0
a58f1a54-5c6b-498e-bf20-6d169c6fdd78,Huge opportunity! Earn up to $113032 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $96,1,"[""missing_contact_email""]",,0,1
8d8b092b-e4cc-42d3-8c78-abae41e22d32,"competitive salary Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
fbb723f4-f146-4930-8f35-ba12cff02f8b,Huge opportunity! Earn up to $121016 per year — entry level. wire transfer Contact us immediately. Limited-time offer. We require a small processing fee of $180 Send your bank details and ID.,1,"[""wire transfer"", ""missing_contact_email""]",23103,1,1
3c634ac0-ed67-4366-9c01-b5f8fa0cb8ed,"company benefits Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],157742,0,0
19f4557b-e0d8-444e-a1c0-fdc4fe04224f,Huge opportunity! Earn up to $171472 per year — entry level. act fast Contact us immediately. Limited-time offer. We require a small processing fee of $226 Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",65843,0,1
8426631a-1957-4a98-b595-4e3bf22524e3,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
5a785bc8-9a93-4dc9-85be-5b9f07a27523,Huge opportunity! Earn up to $183186 per year — entry level. unrealistic salary We require a small processing fee of $175 Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",127208,0,1
6d4bad90-3736-4f8f-954e-94c5ab71a98d,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
65722e83-546e-4882-a887-7805eacd649a,Huge opportunity! Earn up to $122259 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $150,1,"[""missing_contact_email""]",145237,0,1
8e948e11-0c27-4049-aa5b-41be50136903,"apply via company career portal Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
edf82e7b-6266-4c97-a99c-44cae696d6ec,Huge opportunity! Earn up to $75554 per year — entry level. pay fee Contact us immediately. Limited-time offer. We require a small processing fee of $74 Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",119499,1,1
edf68e86-d652-42ab-a44a-1e5f278c8d01,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
ad1ab313-60de-4ab4-acab-4a9db10efbea,Huge opportunity! Earn up to $67003 per year — entry level. limited time offer Send your bank details and ID.,1,"[""limited time offer"", ""missing_contact_email""]",,0,1
2b395e51-01dc-4f1d-be9b-72b9c84a911d,"apply via company career portal Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],134818,0,0
d65ba110-9fba-435c-b52c-eef0ea9ec247,Huge opportunity! Earn up to $59937 per year — entry level. act fast Send your bank details and ID.,1,"[""act fast"", ""missing_contact_email""]",64478,0,1
647df4a2-066f-4cfb-b70a-55dcca1685d1,"competitive salary Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],110064,0,0
cdc7b6ac-734d-4d6e-8182-b2a045362100,Huge opportunity! Earn up to $102172 per year — entry level. unrealistic salary Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",45424,0,1
1b4ff193-9582-4072-a18f-a632fa1c12ea,"senior-level Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
104a0c7e-64c8-485a-8ca7-4ad15185a9fa,Huge opportunity! Earn up to $188914 per year — entry level. only pay $,1,"[""only pay $"", ""missing_contact_email""]",,1,1
8ed9a47b-c3ba-4f99-acc1-afd0439f720f,"apply via company career portal Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
3827e6a2-fcb7-4bfa-a457-74dcce800063,Huge opportunity! Earn up to $192972 per year — entry level. no interview required Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",,0,1
7a478374-1686-41f6-b20d-577cfd34d1b2,"experience required Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
e8256923-a9c9-4e75-9292-ad20a46e2ebb,Huge opportunity! Earn up to $138519 per year — entry level. no interview required Send your bank details and ID.,1,"[""no interview required"", ""missing_contact_email""]",,0,1
a9bf8446-d7f9-43ad-98b7-d3ccf142cae3,"experience required Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],142390,0,0
59304061-d727-423a-a50b-49b998d129a9,Huge opportunity! Earn up to $198871 per year — entry level. limited time offer Contact us immediately. Limited-time offer.,1,"[""limited time offer"", ""missing_contact_email""]",60011,0,1
e59b87f8-399d-4058-a6cb-0ff048ee35a0,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],157535,0,0
8dd8ccb6-9490-45c0-8435-60e24ea346e4,Huge opportunity! Earn up to $102046 per year — entry level. only pay $ We require a small processing fee of $166 Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",158897,1,1
55569d60-fa39-4ef4-9c38-d7449417e2a8,"job code Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
95e73d16-7049-49c7-b2aa-a9fd3f077953,Huge opportunity! Earn up to $160917 per year — entry level. send ID and bank details We require a small processing fee of $86 Send your bank details and ID.,1,"[""missing_contact_email""]",53250,0,1
ba76252b-3925-4827-9be0-0acdc856e2e7,"experience required Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],50495,0,0
b70af865-d02b-4e46-a6a2-463739817225,Huge opportunity! Earn up to $121397 per year — entry level. pay fee Contact us immediately. Limited-time offer. We require a small processing fee of $296 Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",87759,1,1
477f77b9-36b1-4bed-ae2b-0128a6c99b52,"job code Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],21290,0,0
50e57ff5-bd9f-4e5b-9a93-91b80986458e,Huge opportunity! Earn up to $147024 per year — entry level. pay for training Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
292a4148-406c-4eab-8f89-dff605e83ebd,"experience required Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
1fc1b390-5607-4cda-998e-0d17c45dc388,Huge opportunity! Earn up to $194048 per year — entry level. only pay $ Contact us immediately. Limited-time offer. Send your bank details and ID.,1,"[""only pay $"", ""missing_contact_email""]",,1,1
0dfc5e29-8696-4ab9-96ae-a770a808ceb2,"office location Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
07e5a8e8-6d06-4c2c-9736-83c7f4bc96b3,Huge opportunity! Earn up to $75186 per year — entry level. guaranteed hire,1,"[""guaranteed hire"", ""missing_contact_email""]",61115,0,1
082038bc-11cc-4bf6-b92b-5b57d4dfe532,"apply via company career portal Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],165071,0,0
b0232d46-cd00-4471-a160-1a59985de15c,Huge opportunity! Earn up to $184295 per year — entry level. unrealistic salary Send your bank details and ID.,1,"[""unrealistic salary"", ""missing_contact_email""]",,0,1
e410d019-05c1-4e9d-895a-36d7baa7a880,"health insurance Responsibilities include: backend APIs with Node.js Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
c2e38d46-2947-4dca-a3d1-22112a385577,Huge opportunity! Earn up to $183055 per year — entry level. send ID and bank details Contact us immediately. Limited-time offer. We require a small processing fee of $211 Send your bank details and ID.,1,"[""missing_contact_email""]",,0,1
3358ab39-54f6-481a-8105-ee43ac361d4c,"office location Responsibilities include: data analysis with Python Location: Bangalore, India. Apply at careers@company.com.",0,[],,0,0
d5e1f262-6bbb-4cb6-bf9e-10f45bc7724c,Huge opportunity! Earn up to $199213 per year — entry level. pay for training We require a small processing fee of $170 Send your bank details and ID.,1,"[""pay for training"", ""missing_contact_email""]",,1,1
2e564ff0-6d2d-45ed-9f73-547f13ed9c61,"office location Responsibilities include: frontend development with React Location: Bangalore, India. Apply at careers@company.com.",0,[],153300,0,0
349a871d-0853-4810-bb4b-b729f3f9cae3,Huge opportunity! Earn up to $127082 per year — entry level. pay fee We require a small processing fee of $249 Send your bank details and ID.,1,"[""pay fee"", ""missing_contact_email""]",,1,1
